Categoría:Alimentos fermentados,Wikimedia Commons alberga una categoría multimedia sobre Alimentos fermentados.,Root -> Categoría:Alimentos_por_tipo
Chocolate con churros,"El chocolate con churros es un plato típico de la gastronomía de España, difundido también en varios países hispanoamericanos como Paraguay, México, Argentina, Chile, Uruguay, Perú y El Salvador desde hace más de un siglo. Se consume como desayuno a horas muy tempranas y en algunas ocasiones se sirve como merienda. Es un alimento típico de España que se toma frecuentemente durante los meses fríos de invierno. Este plato es un contraste de sabores equilibrado, mezclando la dulzura amarga del chocolate con los aromas salados y aceitosos del crujiente churro[cita requerida].",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Chula,Las chulas[1]​ son un postre parecido en su composición a la filloa gallega. Al igual que estas se consumen en Galicia y en las zonas de influencia gallega de España (ver gallego). En Extremadura se conocen como repápalos o sapillos.,Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Churro,"El churro es una fruta de sartén hecha de agua, harina (de trigo generalmente, aunque puede ser de otro origen), aceite y sal. Pueden tener formas de bastón, en lazos o rulos (espirales). En sus variantes modernas, a veces pueden tener relleno o estar rebozados de azúcar, chocolate, crema pastelera o dulce de leche. Suelen consumirse en el desayuno o en la merienda, junto con una taza de chocolate caliente o café con leche.
Los churros son populares en España, América Latina, Portugal, Francia, Filipinas, Bélgica y algunas zonas de los Estados Unidos. La fabricación y venta se realiza en locales especializados denominados churrerías, en ferias o en fábricas de churros.[1]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coc de Fraga,"El coc de Fraga es un postre típico de la localidad de Fraga (Aragón, España).[1]​ El ingrediente principal de este postre es el membrillo que se ha cortado en finas rodajas y se alterna con finas capas de masa para ser finalmente horneado. Es muy popular en Fraga y puede encontrarse en las pastelerías de la ciudad. Es un postre muy reconocido en la ciudad. Desde 1994 posee la marca «Aragón Calidad Alimentaria».[2]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca bamba,"La coca bamba, conocida como coca de San Juan (coca de Sant Joan en catalán) en Ciudadela (también llamada ensaimada Menorquina) debido al consumo durante esa festividad, es una coca alta enroscada en forma de espiral típica de las fiestas patronales en Menorca. Se suele consumir también en invierno en la Comunidad Valenciana, mientras que la coca de llanda es más habitual en verano.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de albaricoque,"La coca de albaricoque (coca d'albercocs) es un pastel típico de Mallorca hecho de masa floja dulce[1]​ compuesta de harina, sebo, patata, azúcar y levadura. Se guarnece con mitades de albaricoque en almíbar o frescos (sin el hueso) y se espolvorea la superficie con azúcar y canela. Esta coca tiene una variante que también lleva sobrasada.[2]​


== Notas ==",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de anís,"La coca de anís es una coca fina, plana y larga, de masa mantecosa y rellena de anís y azúcar. Se espolvorea con más azúcar. Es típica del centro de Cataluña, en comarcas como Osona.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de Castellón,"La Coca de Castellón es una coca hecha principalmente con patata en vez de harina[1]​ y los elementos básicos comunes de las cocas. Es totalmente típica de Castellón de la Plana, y se quiere convertir en un souvenir para los turistas que visiten la ciudad (como las yemas de Santa Teresa de Ávila o la ensaimada de Mallorca de Palma de Mallorca).",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de llanda,"La coca de llanda es un bizcocho típico de la Comunidad Valenciana, este bizcocho está hecho en una placa de horno, que en valenciano se llama llanda. Su forma es rectangular, de unos 20cm a 30cm de largo y de unos 5cm de alto. Se trata de un bizcocho que sube mucho pero que es bastante espeso, con una masa compuesta de harina, huevos, aceite, azúcar y ralladura de limón. En algunos lugares típicamente se decora la superficie con un dibujo de cuadros hecho con azúcar y canela, que al cocer forman una costra. 
Se puede encontrar producido de forma tanto industrial como casera. Estos bizcochos pueden tener almendra marcona alicantina, crema, manzana, nueces y pasas, chocolate u otros ingredientes.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de maíz,"La coca de maíz (dacsa), también llamada a la calfó[1]​ (o a la calfor) y de ploure, es una coca redonda y plana que se elabora con harina de maíz (frecuentemente mezclada con harina de trigo), agua, aceite y sal. Se acompaña con un picadillo de atún, huevo rallado y tomate frito, o bien de otros picadillos de boquerones o sardinas, o sofritos de espinacas. Es un plato muy típico de la Safor, especialmente de Rótova y Oliva,[2]​ y también popular en la Marina Alta.[1]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de mollitas,"La coca de mollitas, o torta de migas, es un producto de repostería, concretamente, una variedad de coca típico de la provincia de Alicante (sur de la Comunidad Valenciana, España)",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de patata,"La coca de patata es una coca dulce típica de Mallorca, especialmente popular en las fiestas de Valldemosa.
Se prepara con patata, huevo, azúcar y grasa para el molde.[1]​ Hay formas de prepararla que incluyen harina y levadura.[2]​ También puede llevar melocotones en almíbar encima. Tras sacarla del horno hay que dejarla reposar un rato antes de comerla.[3]​ Puede aromatizarse con canela en polvo.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Coca de San Juan,"La coca de San Juan es una de las cocas más populares y festivas de la región española de Cataluña. Se come para celebrar la Noche de San Juan, del 23 al 24 de junio, fiesta nocturna conocida como la verbena de San Juan (revetlla de Sant Joan).",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Cocada,"La cocada es un dulce típico de varios países de habla española y portuguesa, como, se dice originalmente creado por esclavos en Puerto Rico y distribuido por todos los países controlados por la corona española Puerto Rico, Argentina, Brasil, Venezuela, Costa Rica, Chile, Colombia, Ecuador, España,[1]​ México,[2]​ Panamá, Perú,[3]​ y República Dominicana, y Angola.[4]​ Elaborado a base de una masa de ralladura de coco[5]​ y leche que posteriormente es horneada.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Corbata,"Corbata es un producto típico de la repostería de Cantabria,[1]​[2]​[3]​ principalmente elaborado en Unquera (Val de San Vicente) y San Vicente de la Barquera.[4]​[5]​[6]​[7]​[8]​[9]​[10]​
Se trata de un pastel de hojaldre[11]​ con forma de corbata o pajarita hecho con mantequilla,[12]​ azúcar, huevos, harina de trigo y almendras, y recubierto con una capa de azúcar con almendras.[13]​[14]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Cortadillo,"El cortadillo es un dulce típico de las provincias de Cádiz y Sevilla, y la ciudad autónoma de Melilla, en el sur de España. Consiste en una masa de harina, manteca, azúcar, ralladura de limón y canela molida, que se rellena con cabello de ángel, que son las fibras caramelizadas de un tipo de calabaza llamada cidra.[1]​ Es un postre ligado a la gastronomía de conventos y la dulcería tradicional navideña.[2]​
Los de Melilla, en vez de cabello de ángel se rellenan con crema, y en vez de manteca de cerdo se usa margarina vegetal, para abastecer también a la población musulmana local (véase ḥalāl).[3]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Costrada de Alcalá,"La costrada de Alcalá es un postre tradicional de Alcalá de Henares (España). Se compone de varias capas de hojaldre, crema pastelera, merengue y almendra.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Crema catalana,"La crema catalana (conocida también como crema quemada o, en Cataluña, simplemente crema) es un postre muy típico de la cocina catalana similar a la francesa crème brûlée. Muy difundido por el resto de España y por toda Europa, que consiste en una crema pastelera con base en yema de huevo que se suele cubrir con una capa de azúcar caramelizado en su superficie para aportar un contraste crujiente.[1]​ Se come durante todo el año pero es costumbre el día de San José, celebrado el 19 de marzo. Hasta hace poco era, en general, un postre de fiestas. Su origen se encuentra en la cocina medieval.[1]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Cuajada,"La cuajada es un producto lácteo, de textura cremosa, elaborado con leche coagulada por acción del cuajo. Las primeras cuajadas conocidas datan de la prehistoria y eran un platillo tradicional de pastores hasta que se popularizó su uso en los hogares.
Es bastante popular alrededor de América Latina, aunque su nombre algunas veces refiere a recetas no relacionadas con el cuajo [1].
La cuajada se consume habitualmente como postre[1]​ y tiene un valor nutricional similar al de la leche.[2]​ Tradicionalmente se elaboraba en un recipiente de cerámica o barro llamado kaiku.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Diacitrón,"El Acitrón (denominado también diacitrón) es un dulce español muy popular en los siglos XV y XVI elaborado a base de cidra (Citrus medica L.) confitada.[1]​  La corteza de la cidra confitada se parte en tajadas (rodajas); de ella como dulce se tiene noticia en la literatura por ser lo que desayuna Calisto en la obra La Celestina.[2]​ Es similar al calabazate, y como este se confitaba como medio de conserva en las despensas españolas del siglo XV y XVI. Su elaboración está íntimamente unida al cultivo de la cidra y de la caña de azúcar.[3]​ De la popularidad de este dulce en la Casa Real pueden encontrarse anotaciones de Francisco Martínez Motiño.[4]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Dulce de membrillo,"El dulce de membrillo, también llamado codoñate, membrillate, carne de membrillo, ate (en México) o machacado de membrillo (en Perú),[1]​[2]​ es un dulce preparado a partir de la fruta del membrillo. Es originario de España (donde se encuentran zonas de producción típicas como en Puente Genil)[3]​ y de Portugal. El dulce de membrillo se emplea en la gastronomía latinoamericana, principalmente argentina, costarricense,[4]​ uruguaya, chilena, mexicana, peruana y puertorriqueña. Asimismo, en Italia se cultiva el membrillo y se prepara la cotognata en Sicilia, Lombardía, Trentino, Abruzzo y Apulia. Variantes de dulce de membrillo se elaboran en Francia, Grecia y Turquía. En Argentina, se produce un dulce de membrillo denominado dulce de membrillo rubio de San Juan que, por sus características, ha obtenido la calificación D.O.P.[5]​[6]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Electuario,"Un electuario es un preparado magistral que se utilizaba en tiempos antiguos, sobre todo en Roma. Generalmente es un preparado inmerso en una solución muy azucarada.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Empanadico,"El empanadico (denominado pastillo en Barbastro[1]​ y en gran parte del Pirineo oscense) es una especie de empanada dulce elaborada tradicionalmente en la repostería de Huesca (Aragón).[2]​ Suele poseer diversos rellenos, siendo el más popular el de calabaza y pasas (empanadico de calabaza) que se identifica con el municipio oscense de Loarre.[3]​ En algunas ocasiones se elabora de patata (típicas del municipio de Aniés), con patata y piñones (a veces también con almendra), manzana ácida, queso. Es frecuente que se elabore en las casas y en las pastelerías de la provincia de Huesca durante las fechas de Navidad.[1]​ En la actualidad puede ir acompañando cualquier plato de carne en forma de tapa. 
No solo es un postre dulce. También se hace con lomo de cerdo ; el de patata puede llevar tocino (panceta) o unos cortes de magra (tocino de jamón). Se hace también con setas en temporada. Hay un buen obrador que los hace en el pueblo de Sietamo.  
Por un recetario familiar que arranca en 1850, se sabe que en origen se empleaba aceite que podía ser usado y agua. Al aceite se le quitaba el sabor con limón o cebolla, y la masa se hacía con la mezcla de líquido caliente y no leuda.


== Referencias ==",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Ensaimada de Mallorca,"La ensaimada de Mallorca (del mallorquín ensaïmada),[1]​ es un alimento de masa azucarada, fermentada y horneada, elaborada con harina de fuerza, agua, azúcar, huevos, masa madre y manteca de cerdo (en catalán de Mallorca saïm, de allí el nombre). Es un producto de repostería de gran tradición en la isla, ya que desde muy antiguo y de forma continuada se elabora y consume en Mallorca.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Entornao,"Un entornao es un dulce típico de Fuentes de Andalucía, pueblo de la provincia de Sevilla, España.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Fardelejos,"Los fardelejos son una pieza de bollería típica de Arnedo (La Rioja, España).
Se trata de un dulce de origen árabe que comenzó a producirse en la localidad de Arnedo en los siglos IX y X. Consiste en un recubrimiento de hojaldre muy fino con un relleno semejante al mazapán pero mucho más ligero compuesto de huevo, almendras molidas, ralladura de limón y azúcar. Se sirve recubierto de azúcar glasé y su forma rectangular con borde en relieve lo caracteriza. 
Además de ser el dulce típico de las fiestas populares y patronales, al igual que la juanguila, el fardelejo se puede consumir a modo de desayuno o de postre. Como hemos dicho, se producen en Arnedo y hoy en día son más ampliamente reconocidos como repostería riojana y se comercializan en toda la provincia como producto típico.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Fartón,"El fartón (castellanización de la palabra valenciana fartó) es un dulce típico del municipio valenciano de Alboraya (España) que es un tipo de bollo alargado blando, dulce y absorbente que se moja en horchata,[1]​ una bebida refrescante obtenida a partir de una planta denominada chufa. 
Aunque su nacimiento se lo debe a la horchata, al ser un bollo ligero y esponjoso (elaborado con aceite de girasol y no con mantecas), combina perfectamente con bebidas calientes como el chocolate a la taza o incluso el  café con leche, ya que también resulta un bollo ideal para absorber bebidas típicas del desayuno o merienda.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Filloa,"La filloa, frilloa, afilloa, filloga o freixó es un tipo de postre de sartén típico de Galicia, Asturias y León. Los ingredientes básicos son harina, agua, caldo, leche, huevos y azúcar o miel.
En algunos lugares se denomina filloga a las morcillas dulces.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Flan chino,"El flan chino es un postre de huevo de forma rectangular y se encuentra por su elaboración entre el flan y el tocino de cielo.[1]​ Fue desde mucho tiempo una sencilla preparación de pastelería, hasta que en España apareció[2]​ una marca en la década de 1950 que la comercializó con la denominación ""Flan Chino Mandarín"", propiedad de la compañía transnacional Dr. Oetker desde 2010.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Flor frita,"La flor (denominada también: flor frita, flor de lis, floreta o florón, hojuela en el sur de Ciudad Real y también rosa en Huelva, principalmente en la comarca del Andévalo) es un tipo de fruta de sartén dulce que se suele servir de postre, típico de la repostería española.[1]​ Es originaria de las comunidades autónomas españolas de Castilla-La Mancha (concretamente en la zona del Campo de Calatrava), y Castilla y León (fundamentalmente en la provincia de Segovia), y también se cocina en Colombia y en México. Su forma es similar a la de la cruz de Calatrava, una cruz de cuatro brazos iguales, con flores de lis en los extremos de los brazos.

En Colombia, este dulce se conoce como solteritas y se sirve con una crema especial característica de la región: la crema de solterita, de un color naranjado (más típica) o pardo dependiendo de la preparación.[2]​ La crema se hace con fécula de maíz, azúcar, zanahoria, mantequilla, ahuyama y otros ingredientes.[2]​ Se suele rematar con dulce de leche, nata, leche condensada o coco rallado.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Frangollo,"Frangollo (del lat. frangre, romper) es un postre español típico de Canarias a base de leche, harina de millo (maíz), limón, azúcar, pasas, almendras y canela. No obstante existen variantes de la misma receta, en algunos lugares se hace con agua en vez de leche, o se añade matalaúva, etcétera.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Frisuelos,"Los frisuelos (frixuelos o fayueles en asturiano) son un tipo de fruta de sartén que se sirve como postre, típico de las regiones españolas de Asturias y León. Está hecho a base de harina, leche y huevos. Son típicos de las celebraciones de Antroxu (carnaval) y de las Comadres en Asturias. También existen los frixuelos vaqueiros típicos de la zona suroccidente asturiana de Cangas del Narcea.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Fruta de sartén,"Las frutas de sartén (denominadas a veces como dulces de sartén) son elaboraciones culinarias de fritura en aceite hirviendo de forma que los alimentos sean ligeramente fritos en una sartén. Se suele aplicar a alimentos de estructuras livianas como masas.[1]​ El concepto es muy empleado en la repostería española desde la Edad Media,[2]​[3]​ y algunos de los primeros libros de cocina española describen este proceso de fritura con este nombre. Es común a todas las frutas de sartén que sean servidas a los comensales recién hechas.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Frutas de Aragón,"Frutas de Aragón es el nombre de un dulce a base de frutas confitadas, es decir, maceradas y cocidas en una fuerte concentración de almíbar azucarado (y a veces en un licor) para que se conserven, que después son recubiertas de chocolate.
Su aspecto es similar al de un bombón. Las frutas más características suelen ser de manzana, pera, sandía, albaricoque, cereza, higos, ciruelas o naranjas. La operación se realiza desde muy antiguo en la comarca de Calatayud, la operación de bañarlas completamente en chocolate (de un 34% de cacao) se hizo posteriormente. Se comercializan en cajas de madera de aspecto característico.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Gachas dulces,"Las gachas dulces, denominadas también gallinas en leche, pollas en leche o gachas gitanas de Jaén,[1]​ son unas gachas típicas de toda la provincia de Jaén, España, especialmente durante el día de Todos los Santos, es decir, a comienzos de noviembre.[2]​ Consiste harina tostada cocida con un poco de leche y azúcar y aromatizada con canela y a veces anís o ralladura de limón. Se sirve en el desayuno, con un poco de pan del día anterior frito (coscorrones) por encima.
Esta preparación jiennense tiene sus equivalentes a lo largo del territorio nacional. Por ejemplo, en Cádiz o Sevilla, a las gachas dulces se las conoce como poleás, en Almería se denominan talvinas, y en Toledo o Cuenca las llaman puches.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Gajorro,"Gajorro es un dulce típico cordobés, más concretamente de 
Cabra, que suele comerse durante la Cuaresma y la Semana Santa.
Sus ingredientes son aceite de oliva, huevos, azúcar, harina, ralladura de limón y canela molida.
Su elaboración consiste en mezclar todos los ingredientes hasta que obtengamos una masa que se pueda trabajar. Se fabrica una bola de ésta y se rueda con las manos para alargarla. Enrollamos la masa alargada en un canutillo de caña. Introducimos la caña en aceite caliente para despegar la masa, y una vez escurrida, se fríe de nuevo.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Galleta maría,"La galleta maría[2]​ (en inglés: Marie biscuit) es un tipo de galleta dulce muy consumida en países de Europa, América y en otros como India, Pakistán, Sudáfrica o Australia. Fueron creadas en Londres en 1874[3]​ por Peek Freans, una empresa inglesa de galletas, para conmemorar el matrimonio entre la Gran duquesa María Aleksándrovna de Rusia y el príncipe Alfredo I de Sajonia-Coburgo-Gotha, hijo de la Reina Victoria.[4]​
Se hizo muy popular en varios países de Europa,[5]​ particularmente en España donde, después de la Guerra Civil, la galleta se convirtió en un símbolo de recuperación económica debido a que las panaderías las producían masivamente, gracias a excedentes en las cosechas de trigo que abarataron su precio. 
Por su parte, en Venezuela gozan de popularidad y son comercializadas por compañías galleteras como Galletas Puig[6]​ (primera compañía en dar a conocerlas en el país), Galletera Carabobo[7]​ y Galletas Caledonia.[8]​ También Nabisco lanzó una versión llamada Marbu Dorada, pero duró muy poco tiempo en el mercado debido a su rotundo fracaso [cita requerida].
En México también son muy populares, principalmente en marcas mexicanas como Grupo Gamesa y Gapsa.
En Argentina la misma galleta pero bajo otro nombre, llamadas Mana, gozan de una gran popularidad y son integradas en la variedad de países que la consumen.
Tiene la particularidad de que puede mojarse en leche caliente sin que se deshaga tan fácilmente como otras, debido a su escasa humedad (entre 1% y 6%). Son galletas de bajo precio y relativo bajo contenido en grasa y azúcar. En principio son redondas y llevan el nombre grabado en un lado, presentando también sus bordes un diseño intrincado. Inicialmente el nombre correspondía a una marca comercial determinada, pero actualmente se ha generalizado para todas las galletas parecidas, y a veces también se utiliza para otras con las mismas características pero de forma rectangular, si no saben a mantequilla.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Garroticos,"Los garroticos son un dulce de hojaldre y chocolate tradicional de Pamplona,[1]​ que se prepara desde 1969 cuando Pablo Sarundi y su mujer Beatriz empezaron su elaboración en el número 22 de la emblemática calle Estafeta.[2]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Golmajería,"Golmajería o golmajía es la denominación que se da a los dulces en La Rioja (España). El origen de la palabra es incierto, aunque muchos lo relacionan con reminiscencias musulmanas.
Los dulces con mayor tradición de La Rioja son los fardelejos de Arnedo, el mazapán de Soto de Soto en Cameros, los rollos y manguitos de Cervera de Río Alhama, la camuesada o sosiega de la Comarca de Cervera, los ahorcaditos y los molletes de Santo Domingo de la Calzada, el bodigo o harinosa de Aguilar del Río Alhama y la barrilla de Calahorra.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Goxua,"La goxua (AFI: [go'ʃua], ""dulce"" en el dialecto occidental del euskera) es un postre típico del País Vasco, especialmente de la ciudad de Vitoria.[1]​ Aunque popularmente su invención es atribuida al pastelero vitoriano Luis López de Sosoaga,[2]​ el pastelero mirandés Alberto Bornachea afirma que el goxua lo inventó su padre tratando de copiar la crema catalana, bautizando el postre resultante como cazuelita.[3]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Granizado,"El granizado o raspado es un refresco o refrigerio compuesto de hielo troceado o rallado con sirope o jarabe de sabores variados. Recibe distintas denominaciones, dependiendo del país.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Granizado de almendra,"El granizado de almendra consiste en un postre español elaborado principalmente con azúcar, agua, almendras fritas y canela. Se elabora en las localidades de Valle de Abdalajís y Alfarnate (Málaga); así como en varias localidades de la isla de Mallorca, aunque con la variante de que este procede de una horchata elaborada con la almendra cruda.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Guinda al marasquino,"La guinda al marasquino, denominada también cereza al marasquino, es una preparación a base de guindas (Prunus cerasus) conservadas en una solución de salmuera, que usualmente contiene dióxido de azufre y cloruro de calcio para ""blanquear"" el fruto de la cereza. Luego se le embalsama en una suspensión de colorante de alimentos y jarabe de azúcar, entre otros componentes.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Guirlache,"El guirlache es un dulce hecho básicamente de almendras y caramelo solidificado típico en España de muchas zonas de la antigua corona de Aragón: Aragón, Cataluña y la Comunidad Valenciana.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Harinosas,"Se denomina harinosa a un bollo dulce relleno con uvas negrillas, uvas pequeñas y ácidas. Es un bollo característico de las provincias castellanas de Guadalajara y Cuenca.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Hielito,"El hielito es un tipo de helado elaborado a partir de jugo de frutas naturales o de una solución azucarada con colorantes y saborizantes artificiales que se envuelve en un empaque o bolsa de plástico sellada que tiene usualmente una forma cilíndrica y alargada y esta es posteriormente congelada.
De acuerdo con los regionalismos de cada país, recibe los nombres de naranjú, jaimitos, congelada, juguito congelado, bolis, bolillobolo, flash, flas, hielito, cubo, chupichupi, saborín, bambino, bollos, duros, duro frío, raspaíto, marcianos, chupps, helado en bolsita, charamusca, gelatinas de hielo, sabalitos, entre otros.
Generalmente son consumidos en verano y pueden conseguirse durante cualquier época el año.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Hoja de parra,"Las hojas de parra son un postre frito típico de la Comunidad Foral de Navarra, en España, y en particular del municipio de San Adrián. Este postre consiste en una masa hecha con harina, huevo, agua de limón, anís y canela en rama, a la cual se le da una forma aplastada parecida a la hoja de la vid. Luego se fríe en abundante aceite de oliva e inmediatamente se espolvorea con azúcar.[1]​ Las hojas de parra se preparan en las fiestas patronales de Santiago, el 25 de julio.[2]​ Existe la Asociación de Amas de Casa de San Adrián, dedicada a la preparación, promoción y conservación de este postre.[3]​ La zona donde es tradicional este postre, la Ribera navarra del Ebro, es conocida por su vitivinicultura, la cual está protegida con una denominación de origen. Sin embargo este postre no contiene hojas de parra reales, sino que reciben su nombre por similitud morfológica (a pesar de que también exista otra receta de hojas de parra rebozadas).[4]​ 


== Referencias ==",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Hojaldrina,La hojaldrina es un dulce navideño típico de Andalucía y de España.,Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Hornazo,"Se da el nombre de hornazo a una serie de preparaciones alimenticias de muchas zonas de España. En general, tienen en común que se hacen en el horno (de ahí su nombre) con masa de pan engrasada. Otra característica común es que se suelen comer o bien justo antes de cuaresma, periodo en que no estaba permitido comer carne ni huevos, o bien inmediatamente después, al terminar la Pascua.
A menudo, es una especie de empanada rellena de productos de carnicería, principalmente: lomo, jamón, chorizo, etc. que se cuecen conjuntamente con la masa en el horno. En ciertos lugares el hornazo es dulce o, al menos, se espolvorea de azúcar por encima.
Entre los hornazos más conocidos están los elaborados en los días posteriores a la Pascua que incluyen huevo duro en su composición. A veces, solamente es la masa con el huevo y, otras, al contenido de la empanada se añade el huevo. Ello se debe a que, antiguamente, los huevos eran considerados carne, por lo que no se podían comer durante la Cuaresma, aunque las gallinas, como es natural, seguían poniendo. Los huevos se conservaban cocidos y se consumían después de la Pascua. De ahí los hornazos y otras muchas costumbres, en torno a esta fecha, en las que se incluye el huevo duro (huevos de pascua o pintados, cocas y Monas de Pascua  de las comunidades valenciana y catalana ...). Por las mismas razones, también se comen huevos en la época de Carnaval (especialmente en el Jueves Lardero), ya que no convenía guardarlos durante toda la cuaresma.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Huesitos,"El Huesitos es una barrita de chocolate y barquillo muy popular en España.[1]​ Fue creado en 1975 por la empresa Chocolates Hueso de Ateca (Zaragoza) y, tras ser propiedad de varias sociedades, es fabricado y comercializado por la firma Chocolates Valor desde 2013.[2]​",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Hueso de santo,"Los huesos de santo son unos postres elaborados de mazapán (pasta de almendra), de color blanco y forma alargada y cilíndrica (semejante a la de un hueso con su tuétano), originalmente rellenos de dulce de yema que recuerdan a tibias.[1]​ En España son característicos en las pastelerías para la celebración de las fechas cercanas al Día de Todos los Santos (primeros de noviembre), junto con los buñuelos. Su presentación en algunas ocasiones recuerda a la de los relicarios.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Huesos de san Expedito,"Los huesos de san Expedito son unos dulces típicos de la repostería española que se elaboran en honor de san Expedito.[1]​

Suelen ser pasteles en forma de cilindro que son muy habituales en las celebraciones de Semana Santa en Sevilla. Suelen ser vistos en las confiterías de España durante el otoño.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Intxaursaltsa,"La intxaursaltsa (literalmente  salsa de nueces, en euskera) es un postre típico del País Vasco (España).
Su apariencia es parecida a una natilla; un postre cremoso.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Juanguila,"La juanguila es un dulce tradicional de La Rioja (España). Se trata de un dulce frito, de los genéricamente llamados frutas de sartén. Suele denominarse juanguila en Quel, altaguitón en Autol y artaguitón en la zona de los valles del Iregua al Cidacos.[1]​ A pesar de que suelen elaborarse todo el año normalmente están vinculadas a alguna fiesta, en el caso de la zona de Arnedo a la Semana Santa. También está presente en la cocina de Castilla y León dónde se denominan obispos.[1]​
Es un postre de fácil elaboración hecho con pan rallado, huevo, leche y azúcar que se fríe en abundante aceite sirviéndose en leche hervida con azúcar, canela en rama y cáscara de limón.[1]​ Al igual que muchas otras frutas de sartén típicas de la Semana Santa, tales como pestiños, buñuelos o rosquillas, lleva exclusivamente ingredientes permitidos por las leyes de ayuno y abstinencia.[2]​ Existe una variante salada del plato que suele incorporar distintos tipos de pescado siendo la más conocida el artaguitón de Bacalao.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Lágrimas de San Lorenzo,"Las Lágrimas de San Lorenzo son una especie de caramelo saborizado con laurel que se elabora en el Monasterio de El Escorial, provincia de Madrid. Es tradición que se elaborase durante la calurosa noche del 10 de agosto el caramelo y emplearlo de esta forma como una especie de medicamento preventivo del dolor de garganta causado por la prolongada actividad de canto. Se almacenaban en cántaros de cerámica de Talavera. Es empleado el laurel en advocación de San Lorenzo (de cuyo nombre se sostiene que proviene etimológicamente del laurel). Estos caramelos, de ligero color verdoso, se comercializan en la actualidad en diversos puntos cercanos al monasterio.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
Leche frita,"La leche frita es un tipo de fritura de sartén dulce propia de la repostería española realizado a base de harina cocida con leche y azúcar hasta que este preparado espesa, cortándose la masa resultante en porciones que posteriormente se fríen. Suele servirse de forma habitual como un postre, espolvoreado con azúcar y canela en polvo.",Root -> Categoría:Platos_de_España -> Categoría:Postres y dulces de España
