Sushka,"Sushki (sg. sushka; Russian: су́шки, IPA: [ˈsuʂkʲɪ], plural; Russian: су́шка, IPA: [ˈsuʂkʌ], singular) are traditional Eastern European small, crunchy, mildly sweet bread rings eaten for dessert, usually with tea or coffee.The word sushka has a common root with the Russian verb sushit (сушить) ""to dry"".
Typical ingredients are flour, eggs, water, and salt, which are combined into a firm dough. This is then cut and rolled into thin strips of about half a centimetre thickness which are formed into rings, briefly cooked in boiling sugar water, then baked in an oven. The rings are generally about 3 to 5 cm in size. Sushki are sometimes topped with poppy seeds.
Traditionally, sushki were strung on a string for selling on the street or at regional markets. Nowadays, industrially produced pre-packaged sushki are sold in food shops all over the countries of the former Soviet Union. In other countries, packaged sushki can be found in markets that sell Russian foods.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan
Tostada,"Toast is bread that has been browned by radiant heat. The browning is the result of a Maillard reaction, altering the flavor of the bread and making it firmer so that it is easier to spread toppings on it. Toasting is a common method of making stale bread more palatable. Bread is toasted using a toaster or a toaster oven. Toast may contain carcinogens (acrylamide) caused by the browning process.Toast is commonly eaten with butter or margarine, or sweet toppings, such as jam or jelly. Regionally, savory spreads, such as peanut butter or a yeast extract, may also be popular. Toast may accompany savory dishes such as soups or stews, and be topped with ingredients like eggs or baked beans as a light meal. Toast is a common breakfast food.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan
Categoría:Platos con pan,"Related categories:

Category:Cakes
Category:Pancakes
Category:Pizza",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos básicos -> Categoría:Pan
Cobbler,"Cobbler is a dessert consisting of a fruit (or less commonly savory) filling poured into a large baking dish and covered with a batter, biscuit, or dumpling (in the United Kingdom) before being baked. Some cobbler recipes, especially in the American South, resemble a thick-crusted, deep-dish pie with both a top and bottom crust. Cobbler is part of the cuisine of the United Kingdom and United States, and should not be confused with a crumble.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Ejote,"Green beans are young, unripe fruits of various cultivars of the common bean (Phaseolus vulgaris), although immature or young pods of the runner bean (Phaseolus coccineus), yardlong bean (Vigna unguiculata subsp. sesquipedalis), and hyacinth bean (Lablab purpureus) are used in a similar way. Green beans are known by many common names, including French beans (or the French: haricot vert), string beans (although most modern varieties are ""stringless""), and snap beans or simply snaps. In the Philippines, they are also known as Baguio beans or habichuelas, to distinguish them from yardlong beans.They are distinguished from the many other varieties of beans in that green beans are harvested and consumed with their enclosing pods, before the bean seeds inside have fully matured. An analogous practice is the harvest and consumption of unripened pea pods, as is done with snow peas or sugar snap peas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Gravy,"Gravy is a sauce often made from the juices of meats that run naturally during cooking and often thickened with wheat flour or corn starch for added texture. The gravy may be further coloured and flavored with gravy salt (a simple mix of salt and caramel food colouring) or gravy browning (gravy salt dissolved in water) or ready-made cubes and powders can be used as a substitute for natural meat or vegetable extracts. Canned and instant gravies are also available. Gravy is commonly served with biscuits, roasts, meatloaf, rice, noodles, chips (fries) and mashed potatoes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Green bean casserole,"Green bean casserole is an American baked dish consisting primarily of green beans, cream of mushroom soup, and french fried onions.
It is a popular side dish for Thanksgiving dinners in the United States and has been described as iconic. The recipe was created in 1955 by Dorcas Reilly at the Campbell Soup Company.  As of 2020 Campbell's estimated it was served in 20 million Thanksgiving dinners in the US each year and that 40% of the company's cream of mushroom soup sales go into a version of the dish.
Variations on the dish include broccoli casserole, using a different creamed soup variety, or using sauteed onions instead of deep-fried ones.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Ipomoea batatas,"The sweet potato or sweetpotato (Ipomoea batatas) is a dicotyledonous plant that belongs to the bindweed or morning glory family, Convolvulaceae. Its large, starchy, sweet-tasting tuberous roots are used as a root vegetable. The young shoots and leaves are sometimes eaten as greens.  Cultivars of the sweet potato have been bred to bear tubers with flesh and skin of various colors. Sweet potato is only distantly related to the common potato (Solanum tuberosum), both being in the order Solanales. Although darker sweet potatoes are often referred to as ""yams"" in parts of North America, the species is not a true yam, which are monocots in the order Dioscoreales.Sweet potato is native to the tropical regions of the Americas. Of the approximately 50 genera and more than 1,000 species of Convolvulaceae, I. batatas is the only crop plant of major importance—some others are used locally (e.g., I. aquatica ""kangkong""), but many are poisonous. The genus Ipomoea that contains the sweet potato also includes several garden flowers called morning glories, though that term is not usually extended to I. batatas. Some cultivars of I. batatas are grown as ornamental plants under the name tuberous morning glory, and used in a horticultural context.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Jamón,"Ham is pork from a leg cut that has been preserved by wet or dry curing, with or without smoking. As a processed meat, the term ""ham"" includes both whole cuts of meat and ones that have been mechanically formed.
Ham is made around the world, including a number of regional specialties, such as Westphalian ham and some varieties of Spanish jamón. In addition, numerous ham products have specific geographical naming protection, such as prosciutto di Parma in Europe, and Smithfield ham in the US.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pastel de batata,"Sweet potato pie (also known as sweet potato casserole) is a traditional dessert, originating in the Southern United States among the African American community. It is often served during the American holiday season, especially at Thanksgiving and Christmas in place of pumpkin pie, which is more traditional in other regions of the United States. 
It is made in an open pie shell without a top crust. The filling consists of mashed sweet potatoes, evaporated milk, sugar, spices such as nutmeg, and eggs. Other possible ingredients include vanilla or lemon extracts. The baked custard filling may vary from light and silky to dense, depending on the recipe's ratio of mashed potato, milk and eggs.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pastel de calabaza,"Pumpkin pie is a dessert pie with a spiced, pumpkin-based custard filling. The pumpkin and pumpkin pie are both a symbol of harvest time, and pumpkin pie is generally eaten during the fall and early winter. In the United States and Canada it is usually prepared for Thanksgiving, Christmas, and other occasions when pumpkin is in season.
The pie's filling ranges in color from orange to brown and is baked in a single pie shell, usually without a top crust. The pie is generally flavored with a spice mixture known as pumpkin pie spice, which is made using spices such as ginger, nutmeg, cinnamon, and allspice. The pie is usually prepared with canned pumpkin, but fresh-cooked pumpkin can be used.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pastel de pecanas,"Pecan pie is a pie of pecan nuts mixed with a filling of eggs, butter, and sugar (typically corn syrup). Variations may include white or brown sugar, cane syrup, sugar syrup, molasses, maple syrup, or honey. It is popularly served at holiday meals in the United States and is considered a specialty of Southern U.S. origin. Most pecan pie recipes include salt and vanilla as flavorings. Chocolate and bourbon whiskey are other popular additions to the recipe.  Pecan pie is often served with whipped cream, vanilla ice cream, or hard sauce.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pavo doméstico,"The domestic turkey (Meleagris gallopavo domesticus) is a large fowl, one of the two species in the genus Meleagris and the same species as the wild turkey. Although turkey domestication was thought to have occurred in central Mesoamerica at least 2,000 years ago, recent research suggests a possible second domestication event in the area that is now the southwestern United States between 200 BC and AD 500.  However, all of the main domestic turkey varieties today descend from the turkey raised in central Mexico that was subsequently imported into Europe by the Spanish in the 16th century.The domestic turkey is a popular form of poultry, and it is raised throughout temperate parts of the world, partially because industrialized farming has made it very cheap for the amount of meat it produces. Female domestic turkeys are called hens, and the chicks are poults or turkeylings. In Canada and the United States, male turkeys are called toms; in the United Kingdom and Ireland they are stags.
The great majority of domestic turkeys are bred to have white feathers because their pin feathers are less visible when the carcass is dressed, although brown or bronze-feathered varieties are also raised. The fleshy protuberance atop the beak is the snood, and the one attached to the underside of the beak is known as a wattle.
The English-language name for this species results from an early misidentification of the bird with an unrelated species which was imported to Europe through the country of Turkey. The Latin species name gallopāvō means ""chicken peacock"".",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pilgrim,"A Pilgrim or Puritan is a sandwich which has connotations with the American Pilgrim Fathers and Thanksgiving Day. It was a traditional way of using up leftover food from Thanksgiving Day and thus is composed essentially of bread slices or a bap, into which are placed sliced roast turkey, cranberries or cranberry sauce and cheddar cheese. There is an enormous variation in its composition with a huge range of ingredients being employed in some sandwiches and a great variation of ingredients between recipes. At its most basic it can be two slices of bread with slices of turkey, herb stuffing, cranberry sauce and some gravy.More sophisticated versions of the Pilgrim sandwich include store-bought corn muffins, crusty hoagie, French bread, ciabatta rolls, extra virgin olive oil, butter, chopped apple, chopped onion, celery, flat leaf parsley, Thousand Island dressing and sliced/chopped pickled gherkins for topping.A poll in Esquire, a well known international magazine, reported it to be one of America's favourite sandwiches, the version illustrated included Muenster cheese and lettuce in addition to turkey, stuffing and cranberry chutney.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Pollo y bolas de masa,"Chicken and dumplings is a soup that consists of a chicken cooked in water, with the resulting chicken broth being used to cook the dumplings by boiling.  A dumpling—in this context—is a biscuit dough, which is a mixture of flour, shortening, and liquid (water, milk, buttermilk, or chicken stock).  The dumplings are either rolled out flat, dropped, or formed into a ball.
It is a popular comfort food dish, commonly found in the Southern and Midwestern United States, that is also attributed to being a French Canadian meal that originated during the Great Depression. Some sources say that chicken and dumplings originated in the Southern United States during the antebellum era and was considered a mainstay during harsh economic times. One of the earliest versions of the recipe was cornmeal dumplings cooked with turnip greens. Chicken and dumplings as a dish is prepared with a combination of simmered chicken meat, broth produced by simmering the chicken, multiple dumplings, and salt and pepper for seasoning. Sometimes finely chopped vegetables, such as carrots and celery, are added to the broth, and herbs such as dill, parsley, thyme, or chives are added to the dumpling dough.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Salsa de arándanos,"Cranberry sauce or cranberry jam is a sauce or relish made out of cranberries, commonly served as a condiment or a side dish with Thanksgiving dinner in North America and Christmas dinner in the United Kingdom and Canada. There are differences in flavor depending on the geography of where the sauce is made: in Europe it is generally slightly sour-tasting, while in North America it is typically more heavily sweetened.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Tarta de manzana,"An apple pie is a pie in which the principal filling ingredient is apples. The earliest printed recipe is from England. Apple pie is often served with whipped cream, ice cream (""apple pie à la mode""), or cheddar cheese. It is generally double-crusted, with pastry both above and below the filling; the upper crust may be solid or latticed (woven of crosswise strips). The bottom crust may be baked separately (""blind"") to prevent it from getting soggy. Deep-dish apple pie often has a top crust only. Tarte Tatin is baked with the crust on top, but served with it on the bottom.
Apple pie is an unofficial symbol of the United States and one of its signature comfort foods.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Turducken,"Turducken is a dish consisting of a deboned chicken stuffed into a deboned duck, further stuffed into a deboned turkey. Outside of the United States and Canada, it is known as a three-bird roast. Gooducken is an English variant, replacing turkey with goose.
The word turducken combines turkey, duck, and chicken. The dish is a form of engastration, which is a recipe method in which one animal is stuffed inside the gastric passage of another—twofold in this instance.The thoracic cavity of the chicken/game hen and the rest of the gaps are stuffed, sometimes with a highly seasoned breadcrumb mixture or sausage meat, although some versions have a different stuffing for each bird. The result is a fairly solid layered poultry dish, suitable for cooking by braising, roasting, grilling, or barbecuing.The turducken was popularized in America by John Madden, who evangelized about the unusual dish during NFL Thanksgiving Day games and, later, Monday Night Football broadcasts. On one occasion, the commentator sawed through a turducken with his bare hand, live in the booth, to demonstrate the turducken's contents.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Día de Acción de Gracias
Barmbrack,"Barmbrack (Irish: bairín breac), also often shortened to brack, is a quick bread with added sultanas and raisins. The bread is associated with Halloween in Ireland, where an item (often a ring) is placed inside the bread, with the person who receives it considered to be fortunate.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Brassica napobrassica,"Rutabaga (; North American English) or swede (British English and some Commonwealth English) is a root vegetable, a form of Brassica napus (which also includes rapeseed).  Other names include Swedish turnip, neep (Scots), rwden/rwdins (Welsh), and turnip (Canadian English, Irish English and Manx English) – however, elsewhere the name ""turnip"" usually refers to the related white turnip. The species Brassica napus originated as a hybrid between the cabbage (Brassica oleracea) and the turnip (Brassica rapa).  Rutabaga roots are eaten as human food in a variety of ways, and the leaves can be eaten as a leaf vegetable. The roots and tops are also used for livestock, either fed directly in the winter or foraged in the field during the other seasons. Scotland, Northern and Western England, Wales, the Isle of Man and Ireland had a tradition of carving the roots into lanterns at Halloween.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Colcannon,"Colcannon (Irish: cál ceannann, meaning 'white-headed cabbage') is a traditional Irish dish of mashed potatoes with cabbage or kale.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Maíz dulce,"Candy corn is a type of small, pyramid-shaped candy, typically divided into three sections of different colors, with a waxy texture and a flavor based on honey, sugar, butter, and vanilla. It is a staple candy of the fall season and the Halloween holiday in North America. Candy corn's traditional colors of yellow, orange, and white represent the colors of the fall harvest, or of corn on the cob, with the wide yellow end resembling a corn kernel.Candy corn has a reputation for polarizing responses, with articles referring to it as ""Halloween's most contentious sweet"" that people either ""love"" or ""hate.""",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Manzana de caramelo,"Candy apples (or toffee apples in Commonwealth English) are whole apples covered in a sugar candy coating, with a stick inserted as a handle. These are a common treat at fall festivals in Western culture in the Northern Hemisphere, such as Halloween and Guy Fawkes Night because these festivals occur in the wake of annual apple harvests. Although candy apples and caramel apples may seem similar, they are made using distinctly different processes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Manzana dulce,"Caramel apples or toffee apples are whole apples covered in a layer of caramel. They are created by dipping or rolling apples-on-a-stick in hot caramel, sometimes then rolling them in nuts or other small savories or confections, and allowing them to cool. When these additional ingredients, such as nut toppings, are added, the caramel apple can be called a taffy apple.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Pan por Dios,"Pão-por-Deus (Portuguese pronunciation: [ˈpɐ̃w puɾ ˈdewʃ], ""Bread for God"") is the Portuguese tradition of souling celebrated all over Portugal, named for the soulmass-cakes given to the poor on All Saints Day, typically by children and youth. Names for the custom vary through different regions of the country, for instance, around Leiria it is known as ""Dia do Bolinho"" (""Cookie Day"").",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Vino caliente,"Mulled wine, also known as spiced wine, is an alcoholic drink usually made with red wine, along with various mulling spices and sometimes raisins, served hot or warm.  It is a traditional drink during winter, especially around Christmas. It is served at Christmas markets in  Europe. There are non-alcoholic versions of it. Vodka-spiked mulled wine can be found in Polish Christmas markets, where mulled wine is commonly used as a mixer.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos de días festivos -> Categoría:Alimentos de Halloween
Aavakaaya,"Avakaya (also known as mango pickle) is a variety of Indian pickle popular in South India with its origin in Delta Districts of Andhra Pradesh. The main ingredients are mangoes, āvapiṇḍi (powdered mustard seeds) and a combination of other spices used for pickling. South Indians are known to have a deep attachment to these spicy pickles. A wide variety of pickles are available in these regions, using mango as their prime ingredient. Besides being made at home, the pickles are available commercially and are exported to the United States, Europe, Japan and many other countries.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Achara,Atchara (also spelled achara or atsara) is a pickle made from grated unripe papaya originating from the Philippines. This dish is often served as a side dish for fried or grilled foods such as pork barbecue.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Alcaparrón,"Capparis spinosa, the caper bush, also called Flinders rose, is a perennial plant that bears rounded, fleshy leaves and large white to pinkish-white flowers.The plant is best known for the edible flower buds (capers), used as a seasoning or garnish, and the fruit (caper berries), both of which are usually consumed salted or, alternatively, pickled. Other species of Capparis are also picked along with C. spinosa for their buds or fruits. Other parts of Capparis plants are used in the manufacture of medicines and cosmetics.
Capparis spinosa is native to almost all the circum-Mediterranean countries, and is included in the flora of most of them, but whether it is indigenous to this region is uncertain. The family Capparaceae could have originated in the tropics, and later spread to the Mediterranean basin.The taxonomic status of the species is controversial and unsettled. Species within the genus Capparis are highly variable, and interspecific hybrids have been common throughout the evolutionary history of the genus. As a result, some authors have considered C. spinosa to be composed of multiple distinct species, others that the taxon is a single species with multiple varieties or subspecies, or that the taxon C. spinosa is a hybrid between C. orientalis and C. sicula.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Bostongurka,"Bostongurka (Swedish meaning ""Boston cucumber"") is a type of relish with pickled gherkins, red bell pepper and onion  with spices such as  mustard seeds. It is so popular in Sweden that it is considered by some to be a generic term.Despite its name, Bostongurka has nothing to do with the city of Boston. Bostongurka was invented by the Swedish company Felix based on a recipe from Hungary. It was originally invented as a way to use up the end pieces left over when making pickled gherkins. Today, the name Bostongurka is a registered trademark of Procordia Foods.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Carne ahumada,"Montreal-style smoked meat, Montreal smoked meat or simply smoked meat in Quebec (French: smoked-meat; sometimes viande fumée or even bœuf mariné: Literally “marinated beef”) is a type of kosher-style deli meat product made by salting and curing beef brisket with spices. The brisket is allowed to absorb the flavours over a week, is then hot smoked to cook through, and finally is steamed to completion. This is a variation on corned beef and is similar to pastrami.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Cebollas encurtidas,"Pickled onions are a food item consisting of onions (cultivars of Allium cepa) pickled in a solution of vinegar and salt, often with other preservatives and flavourings. There is a variety of small white pickled onions known as 'silverskin' onions; due to imperfections they are pickled instead of being wasted. They are frequently used as an essential component of the Martini cocktail variant known as a Gibson.Pickled onions are usually pickled in malt vinegar and the onions are about 25 millimetres (1 in) in diameter. Silverskin onions are pickled in white vinegar, and are much smaller. Full sized onions, e.g., Spanish onions, can be pickled if sliced first.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Chhundo,"Chhundo (Gujarati:  છૂંદો, Hindi:  छुन्दो)  is a kind of Indian pickle preparation as well as a condiment mostly made out of grated green mangoes, used in cuisine of the Indian subcontinent as an accompaniment to the main meal that consists of Roti, Sabzi and other food items. However, it is a generic form of preparation that can be made with various fruits and vegetables. Chhundo is particularly a Kathiawadi dish but is consumed across Gujarat.
Since mango is a seasonal fruit and is available in abundance only in summer in India (April–July), most mango pickles are made during this time with oil or sugar base and then preserved in large glass containers. This way Chhundo and other pickles are available for consumption throughout the year.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Chow-chow,Chow-chow (also spelled chowchow or chow chow) is a North American pickled relish.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Corned beef,"Corned beef, or salt beef in some of the Commonwealth of Nations, is salt-cured brisket of beef. The term comes from the treatment of the meat with large-grained rock salt, also called ""corns"" of salt. Sometimes, sugar and spices are added to corned beef recipes. Corned beef is featured as an ingredient in many cuisines.
Most recipes include nitrates, which convert the natural myoglobin in beef to nitrosomyoglobin, giving it a pink color. Nitrates and nitrites reduce the risk of dangerous botulism during curing by inhibiting the growth of Clostridium botulinum bacteria spores, but have been linked to increased cancer risk in mice. Beef cured without nitrates or nitrites has a gray color, and is sometimes called ""New England corned beef"".Corned beef was a popular meal throughout numerous wars, including World War I and World War II, during which fresh meat was rationed. It also remains popular worldwide as an ingredient in a variety of regional dishes and as a common part in modern field rations of various armed forces around the world.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Encurtido,"Pickling is the process of preserving or extending the shelf life of food by either anaerobic fermentation in brine or immersion in vinegar. The pickling procedure typically affects the food's texture and flavor. The resulting food is called a pickle, or, to prevent ambiguity, prefaced with pickled. Foods that are pickled include vegetables, fruits, meats, fish, dairy and eggs.
Pickling solutions that are typically highly acidic, with a pH of 4.6 or lower, and high in salt, prevent enzymes from working and micro-organisms from multiplying. Pickling can preserve perishable foods for months. Antimicrobial herbs and spices, such as mustard seed, garlic, cinnamon or cloves, are often added. If the food contains sufficient moisture, a pickling brine may be produced simply by adding dry salt. For example, sauerkraut and Korean kimchi are produced by salting the vegetables to draw out excess water. Natural fermentation at room temperature, by lactic acid bacteria, produces the required acidity. Other pickles are made by placing vegetables in vinegar. Like the canning process, pickling (which includes fermentation) does not require that the food be completely sterile before it is sealed.  The acidity or salinity of the solution, the temperature of fermentation, and the exclusion of oxygen determine which microorganisms dominate, and determine the flavor of the end product.When both salt concentration and temperature are low, Leuconostoc mesenteroides dominates, producing a mix of acids, alcohol, and aroma compounds.  At higher temperatures Lactobacillus plantarum dominates, which produces primarily lactic acid. Many pickles start with Leuconostoc, and change to Lactobacillus with higher acidity.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Encurtido indio,"A South Asian pickle, also known as Avalehikā, Pachchadi, Achaar (sometimes spelled as Aachaar), Athaanu, Loncha, Oorugaai, or Aavakaai is a pickled food, native to the Indian subcontinent, made from a variety of vegetables and fruits, preserved in brine, vinegar, or edible oils along with various Indian spices.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Giardiniera,"Giardiniera (, Italian: [dʒardiˈnjɛːra]) is an Italian relish of pickled vegetables in vinegar or oil.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Limón encurtido,"Preserved lemon or lemon pickle is a condiment that is common in the cuisines of Indian subcontinent and Morocco. It's also found in 18th-century English cuisine.It is also known as ""country lemon"" and leems.  Diced, quartered, halved, or whole lemons are pickled in a brine of water, lemon juice, and salt; occasionally spices are included as well.  The pickle is allowed to ferment at room temperature for weeks or months before it is used.  The pulp of the preserved lemon can be used in stews and sauces, but it is the peel (zest and pith together) that is most valued.  The flavor is mildly tart but intensely lemony.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pastrami,"Pastrami (Romanian: pastramă) is a food originating from Romania usually made from beef brisket, and sometimes from lamb, or turkey. The raw meat is brined, partially dried, seasoned with herbs and spices, then smoked and steamed. Like corned beef, pastrami was originally created as a way to preserve meat before the invention of refrigeration. One of the iconic meats of Romanian cuisine as well as American Jewish cuisine and the New York City cuisine, hot pastrami is typically served at delicatessen restaurants on sandwiches such as the pastrami on rye.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pepinillo,"A pickled cucumber (commonly known as a pickle in the United States, Australia and Canada, and a gherkin in Britain, Ireland, South Africa, and New Zealand) is a cucumber that has been pickled in a brine, vinegar, or other solution and left to ferment for a period of time, by either immersing the cucumbers in an acidic solution or through souring by lacto-fermentation. Pickled cucumbers are often part of mixed pickles.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pepinillo frito,"Fried pickles, or frickles are a snack food found commonly in the Southern U.S. They are made by deep-frying sliced battered dill pickles.
Fried pickles first appeared on the American culinary scene in the early 1960s. The first known fried pickle recipe was printed in the Oakland Tribune on November 19, 1962, for ""French Fried Pickles,"" which called for using sweet pickle slices and pancake mix.Fried dill pickles were popularized by Bernell ""Fatman"" Austin in 1963 at the Duchess Drive In located in Atkins, Arkansas.  The Fatman's recipe is only known to his family and used once each year at the annual Picklefest in Atkins, held each May. The recipe for Fried pickle at Wikibooks is a general one.
Fried pickles are served at food festivals and menus of individual and chain restaurants throughout the United States and elsewhere.  They can be eaten as an appetizer or as an accompaniment to other dishes.  Fried pickles are frequently served with a ranch dressing or other creamy sauce for dipping. In 1963, before the culinary world knew of ranch dressing, the Fatman offered ketchup as a dipping sauce.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pickle de hojas de hibisco,"Hibiscus leaves pickle is a popular pickle in Andhra Pradesh made with fresh Roselle (Hibiscus sabdariffa) or Gongura  leaves, where it is known as Gongura pacchadi or Gongura Pickle. It is also consumed in Telangana, Tamil Nadu, Maharashtra, and Karnataka. In some of India's North-Eastern states, the plant is known as aamelli or mwitha. These sour/spicy pickles are also available commercially.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pickle de mostaza,"Pickled mustard is a popular dish in Hmong cuisine. In Laotian they are called pak ghat. The dish is traditionally made by putting fresh mustard greens into a container, typically a large pot, along with rice water, chillies, salt, and other spices if desired. The pot is then left usually at room temperature or in a sunny spot to ferment. After a few days, the pickled mustard is ready to eat. In modern practice, vinegar is sometimes added to the mixture to speed up the preparation of the dish.


== References ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Pickle de nueces,"Pickled walnuts are a traditional English pickle, made from walnuts. They are considered a suitable accompaniment for a dish of cold turkey or ham, as well as blue cheese. There is a reference to ""a mutton chop and a pickled walnut"" in The Pickwick Papers by Charles Dickens and a mention in Evelyn Waugh’s Brideshead Revisited.The process for preparing pickled walnuts takes a little more than a week. The green walnuts are brined before they will be pickled. The brine time helps with preservation and removes some of the bitterness in the unripe walnuts.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Relish,"A relish is a cooked and pickled product made of chopped vegetables, fruits, pickles or herbs and is a food item typically used as a condiment to enhance a staple. Examples are chutneys and the North American relish, a pickled cucumber jam eaten with hot dogs or hamburgers. In North America, the word ""relish"" is frequently used to describe a single variety of finely-chopped pickled cucumber relish, such as pickle, dill and sweet relishes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Rollmops,"Rollmops (listen ) are pickled herring fillets, rolled into a cylindrical shape, often around a savoury filling.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
Solei,"Pickled eggs are typically hard boiled eggs that are cured in vinegar or brine. As with many foods, this was originally a way to preserve the food so that it could be eaten months later. Pickled eggs have since become a favourite among many as a snack or hors d'œuvre popular in pubs, bars and taverns, and around the world in places where beer is served.
After the eggs are hard boiled, the shell is removed and they are submerged in a solution of vinegar, salt, spices, and other seasonings. Recipes vary from the traditional brine solution for pickles, to other solutions, which can impart a sweet or spicy taste.
The final taste is largely determined by the pickling solution. The eggs are left in this solution from one day to several months.  Prolonged exposure to the pickling solution may result in a rubbery texture. A common practice is to puncture the egg with a toothpick to allow the pickling solution to penetrate to the egg's interior, but this is dangerous as it can introduce clostridium into the finished product. Eggs prepared with this method have sometimes had high enough levels of botulinum toxin to cause illness in a human.
Pickled eggs may be served as part of a main course, hors d'œuvres, or garnishes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos
